date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:42	133097/133097	---MCZ	200	added ('OK')	text/html	etag:W/%224ec864d881b22331144a0f4954b200f5%22	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/reviews/25742604	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/reviews/25742604.html	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:43	204949/204949	---MCZ	200	added ('OK')	text/html	etag:W/%2263ee69cccbe7dd15de43b98ad04a6a69%22	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604/comments	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604/comments.html	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:44	131098/131098	---MCZ	200	added ('OK')	text/html	etag:W/%22c825dadecfb2ab5def582f694b23519a%22	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604/support	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604/support.html	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:45	2991/2991	---M--	200	added ('OK')	image/png	etag:%22319816c76c60658f005ed444d85cc155%22	https://s3.envato.com/files/304426265/thumb.png	C:/Users/HP/javascript%20ninja/Mat/s3.envato.com/files/304426265/thumb.png	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:45	171/171	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Nov%202022%2018:46:44%20GMT	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/full_screen_preview/25742604	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/full_screen_preview/25742604	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:45	171/171	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Nov%202022%2018:46:45%20GMT	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/full_screen_preview/25742604	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/full_screen_preview/25742604	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:46	210031/210031	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc23b9ea65a33aca481403ef100e351d%22	https://public-assets.envato-static.com/assets/market/core/index-de858795faed7cf9b181b2e8191f4aecf6958d50e04a933c5871e163b88bb379.js	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/market/core/index-de858795faed7cf9b181b2e8191f4aecf6958d50e04a933c5871e163b88bb379.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:47	570176/570176	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e4cf11468b6a93f51a29c9c105c07177%22	https://public-assets.envato-static.com/assets/market/pages/default/index-a9eebaba086308224ce7394cfa12cd641dded3404d072b9d0ca066b848ad8128.js	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/market/pages/default/index-a9eebaba086308224ce7394cfa12cd641dded3404d072b9d0ca066b848ad8128.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:47	1784/1784	---MCZ	200	added ('OK')	application/javascript	etag:W/%225336c09fed9a1d4908f9ff2a31ef4551%22	https://public-assets.envato-static.com/assets/market/core/lazyload-d32acbbc193ba843927175d43ecdc442a0f9dc9c4f9eca8172c201ca29cd4bab.js	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/market/core/lazyload-d32acbbc193ba843927175d43ecdc442a0f9dc9c4f9eca8172c201ca29cd4bab.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:48	103449/103449	---M-Z	200	added ('OK')	application/javascript	etag:%220ac913d0d7d81:0%22	https://consent.cookiebot.com/uc.js	C:/Users/HP/javascript%20ninja/Mat/consent.cookiebot.com/uc.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:48	21/21	---MCZ	404	error ('Not%20Found')	text/plain	date:Thu,%2017%20Nov%202022%2018:46:47%20GMT	https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/linkid.js	C:/Users/HP/javascript%20ninja/Mat/themeforest.net/item/inst-react-minimalist-graphql-dashboard/linkid.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:49	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/HP/javascript%20ninja/Mat/www.google-analytics.com/analytics.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:49	892/892	---M--	200	added ('OK')	application/javascript	etag:%22bdc098124c5a4a643ff87d707e8b3fdf%22	https://public-assets.envato-static.com/assets/market/core/standardised_google_analytics_helpers-2b8a6fa27e72433b3f73ec0da6207cd6ba4198dcef039d50f0c7af222f3d8c30.js	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/market/core/standardised_google_analytics_helpers-2b8a6fa27e72433b3f73ec0da6207cd6ba4198dcef039d50f0c7af222f3d8c30.js	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:49	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2017%20Nov%202022%2018:46:49%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/HP/javascript%20ninja/Mat/www.googletagmanager.com/gtm.1c5445.delayed	(from https://themeforest.net/item/inst-react-minimalist-graphql-dashboard/25742604)
19:46:50	4582/4582	---M--	200	added ('OK')	image/gif	etag:%22b82fe82bf7b78763e2fb6079e484ba04%22	https://public-assets.envato-static.com/assets/common/pagination_loader-7fb337642f4cde133550f90749ee6eeb94b0d56dce6ae041cacc18c2bae22699.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/pagination_loader-7fb337642f4cde133550f90749ee6eeb94b0d56dce6ae041cacc18c2bae22699.gif	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:50	6660/6660	---M--	200	added ('OK')	image/gif	etag:%2274e155788e5135bf381cb1c1d344396e%22	https://public-assets.envato-static.com/assets/common/input-validation__pending-f7f21221e917132241ff4a30ef79cbbdaed63c7d79fb49d27a2de6438f19d926.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/input-validation__pending-f7f21221e917132241ff4a30ef79cbbdaed63c7d79fb49d27a2de6438f19d926.gif	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:51	124777/124777	---M--	200	added ('OK')	image/png	etag:%2284b0b1f921a5a63a2f0fdf696c13d41e%22	https://public-assets.envato-static.com/assets/generated_sprites/logos_2x-dee9fddeb0e1e4d3a5fdebebe4a22e9dd5e30630eae13e57ec4f4eadeb0cb149.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/generated_sprites/logos_2x-dee9fddeb0e1e4d3a5fdebebe4a22e9dd5e30630eae13e57ec4f4eadeb0cb149.png	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:52	64841/64841	---M--	200	added ('OK')	image/jpeg	etag:%22df8b48b53438724d0234eefaa330fda7%22	https://public-assets.envato-static.com/assets/community-research/bg-community-research-3447f8a81ecbf36c8f7e9d65a715d3211116a250063d0f70c1821ab070889360.jpg	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/community-research/bg-community-research-3447f8a81ecbf36c8f7e9d65a715d3211116a250063d0f70c1821ab070889360.jpg	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:52	32134/32134	---M--	200	added ('OK')	image/jpeg	etag:%224a58a3a49c8911a6fec40b8cdebf853e%22	https://public-assets.envato-static.com/assets/badges/bg-badges-a804c2c05cdb87f1867fad1e46488302842cc922e47aad35abc8bbd407774a5b.jpg	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/badges/bg-badges-a804c2c05cdb87f1867fad1e46488302842cc922e47aad35abc8bbd407774a5b.jpg	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:53	22310/22310	---M--	200	added ('OK')	image/png	etag:%2299a53d8c1bbc9f8646d60d3cc95cb5f5%22	https://public-assets.envato-static.com/assets/common/bg-page-section--light-abcc6c499de4e9070b2225ceab7d89532b7c0f6a42a92c8fe571f4478d33c39e.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/bg-page-section--light-abcc6c499de4e9070b2225ceab7d89532b7c0f6a42a92c8fe571f4478d33c39e.png	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:53	22101/22101	---M--	200	added ('OK')	image/png	etag:%226b195cc4074de3a0c0bdad888e12e85e%22	https://public-assets.envato-static.com/assets/common/bg-page-section-7b4d85a77f80bc4b4c10505e9cd99407bc9b0db7a5727f3eb639f5bf8368b855.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/bg-page-section-7b4d85a77f80bc4b4c10505e9cd99407bc9b0db7a5727f3eb639f5bf8368b855.png	(from https://public-assets.envato-static.com/assets/market/core/index-b4f78592e3e1c09f603503f7e1f7bac7224266a095a4b756b29c0f84357d523a.css)
19:46:54	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2017%20Nov%202022%2018:46:52%20GMT	https://public-assets.envato-static.com/images/down.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/images/down.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:54	47073/47073	---M--	200	added ('OK')	image/jpeg	etag:%2211985af46774cd9dc882eb2f2228cdcd%22	https://public-assets.envato-static.com/assets/homepage_banner-5fd7aa3d7595431c2a83cc50e8d74606f21e3679d7d1d49c64311ffe080dbb82.jpg	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/homepage_banner-5fd7aa3d7595431c2a83cc50e8d74606f21e3679d7d1d49c64311ffe080dbb82.jpg	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:54	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22d9e46a5171a6e07ed50b2d3ce885d541%22	https://public-assets.envato-static.com/assets/common/small_loader-790fb7876d594851e7f8d5be7fac7d475a81dc210d84e19a6ec3abaac748716d.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/small_loader-790fb7876d594851e7f8d5be7fac7d475a81dc210d84e19a6ec3abaac748716d.gif	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:55	673/673	---M--	200	added ('OK')	image/gif	etag:%222a6692973429d7a74513bfa8bcb5be20%22	https://public-assets.envato-static.com/assets/upload_icons/loading-1eb9e7880f723999a4ed63eece6a6e4d4976833d3c16dc18b4ace3971728ab0d.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/upload_icons/loading-1eb9e7880f723999a4ed63eece6a6e4d4976833d3c16dc18b4ace3971728ab0d.gif	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:55	1559/1559	---M--	200	added ('OK')	image/png	etag:%227685ffd6afe9a04899d210fc73b963d0%22	https://public-assets.envato-static.com/assets/upload_icons/ok-d9b097621d01b6106cfc6b9724590be2f8fc3c7b1c0fbcd982ca3484854a7af7.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/upload_icons/ok-d9b097621d01b6106cfc6b9724590be2f8fc3c7b1c0fbcd982ca3484854a7af7.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:55	1115/1115	---M--	200	added ('OK')	image/png	etag:%223f8e788710891a5ffc38fe78f73522f5%22	https://public-assets.envato-static.com/assets/upload_icons/transit-a600bec3d0a221e754f75e3c23b1ffe3addb511c6920714acd3bed33126ee5b8.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/upload_icons/transit-a600bec3d0a221e754f75e3c23b1ffe3addb511c6920714acd3bed33126ee5b8.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:56	11144/11144	---M--	200	added ('OK')	image/png	etag:%226e19fbb0063fd75333c4b18f1dda730b%22	https://public-assets.envato-static.com/assets/earnings-page/blueskies@2x-4d50c518f7c458f31eb9ff7fc498ac2881132383cabd33c329f95967d0c885aa.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/earnings-page/blueskies@2x-4d50c518f7c458f31eb9ff7fc498ac2881132383cabd33c329f95967d0c885aa.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:56	433611/433611	---M--	200	added ('OK')	image/jpeg	etag:%22c583b1fb0aad45411951d15211be3b71%22	https://public-assets.envato-static.com/assets/wordpress-hosting/banner_background-d459c00d30a7faba757e4282e958c32a835a3328f505340eed4b7799d95c813d.jpg	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/wordpress-hosting/banner_background-d459c00d30a7faba757e4282e958c32a835a3328f505340eed4b7799d95c813d.jpg	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:56	12081/12081	---M--	200	added ('OK')	image/png	etag:%220657182e94dfbcdaf644b1e01a3c37f0%22	https://public-assets.envato-static.com/assets/earnings-page/spacedata@2x-4f0d87fb79d42db61b4a87a18d0aabead23cf31b809bc9d3bc8abb57bf9af94b.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/earnings-page/spacedata@2x-4f0d87fb79d42db61b4a87a18d0aabead23cf31b809bc9d3bc8abb57bf9af94b.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:56	13656/13656	---M--	200	added ('OK')	image/png	etag:%2217a64a16b9c94606208e2a985a7f96ff%22	https://public-assets.envato-static.com/assets/earnings-page/caveman@2x-435f56cbc23dc504dd639eb3886d5bc86787e794384e4d42bf7bf3ca80c2f488.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/earnings-page/caveman@2x-435f56cbc23dc504dd639eb3886d5bc86787e794384e4d42bf7bf3ca80c2f488.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:57	1428/1428	---M--	200	added ('OK')	image/png	etag:%22bfac4839bd55a95761e9b407607f67e0%22	https://public-assets.envato-static.com/assets/common/icons-buttons/warning-7322ae95f242742d9c13e41641cba5982a4162f6cedd476d467ed0edef922f8a.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/common/icons-buttons/warning-7322ae95f242742d9c13e41641cba5982a4162f6cedd476d467ed0edef922f8a.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:57	1362/1362	---M--	200	added ('OK')	image/png	etag:%22783d4031fe50c3d83c960911e1fbc705%22	https://public-assets.envato-static.com/assets/fancybox/fancybox_sprite-b9d6fddb0988440902fcfc72f371ecfa80ee2eb36073f9eebc17449ee41c886f.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/fancybox_sprite-b9d6fddb0988440902fcfc72f371ecfa80ee2eb36073f9eebc17449ee41c886f.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:57	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22328cc0f6c78211485058d460e80f4fa8%22	https://public-assets.envato-static.com/assets/fancybox/fancybox_loading-b8681cce947f5b28ed3181b11601e2470b40811722a49564d1271e7b40015064.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/fancybox_loading-b8681cce947f5b28ed3181b11601e2470b40811722a49564d1271e7b40015064.gif	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:58	43/43	---M--	200	added ('OK')	image/gif	etag:%22325472601571f31e1bf00674c368d335%22	https://public-assets.envato-static.com/assets/fancybox/blank-b1442e85b03bdcaf66dc58c7abb98745dd2687d86350be9a298a1d9382ac849b.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/blank-b1442e85b03bdcaf66dc58c7abb98745dd2687d86350be9a298a1d9382ac849b.gif	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:58	1003/1003	---M--	200	added ('OK')	image/png	etag:%2277aeaa52715b898b73c74d68c630330e%22	https://public-assets.envato-static.com/assets/fancybox/fancybox_overlay-a163bab86035b0ba62c98fbbd4d8b4f5edabbbb774eca0b5e9e5081b5711b2ab.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/fancybox_overlay-a163bab86035b0ba62c98fbbd4d8b4f5edabbbb774eca0b5e9e5081b5711b2ab.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:58	6553/6553	---M--	200	added ('OK')	image/png	etag:%22ed9970ce22242421e66ff150aa97fe5f%22	https://public-assets.envato-static.com/assets/fancybox/fancybox_sprite@2x-6ab68245606bbe6ad87ea3f6a044c93f6c21a07e70924b35b68bfb3786d94cf0.png	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/fancybox_sprite@2x-6ab68245606bbe6ad87ea3f6a044c93f6c21a07e70924b35b68bfb3786d94cf0.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
19:46:59	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22f92938639fa894a0e8ded1c3368abe98%22	https://public-assets.envato-static.com/assets/fancybox/fancybox_loading@2x-73b27f9aeb7bc6ee3c4bd20742382f015efd89981a3706d2a29a50867849629c.gif	C:/Users/HP/javascript%20ninja/Mat/public-assets.envato-static.com/assets/fancybox/fancybox_loading@2x-73b27f9aeb7bc6ee3c4bd20742382f015efd89981a3706d2a29a50867849629c.gif	(from https://public-assets.envato-static.com/assets/market/pages/default/index-245ba469d76bcbe175c130b32060d337e67a818eb4fd797e515a232f74328cae.css)
